propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,neighborhood,highlight,newDevelopmentFinished
105260283,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/15/05/ca/1246702372.webp,VALQ17,12,1,450.0,"{'price': {'amount': 450.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 550.0, 'priceDropValue': 100, 'priceDropPercentage': 18}}}",flat,rent,86.0,True,3,2,Villarcayo de Merindad de Castilla la Vieja,Burgos,Villarcayo de Merindad de Castilla la Vieja,,es,42.9382861,-3.573027,False,https://www.idealista.com/inmueble/105260283/,263564,"Piso a dos minutos del centro de villarcayo de 86 m2.    se distribuye en: hall, pasillo distribuidor, salón, cocina equipada, baño completo, aseo y tres habitaciones (una de ellas con salida a terraza)    terraza de 22 m2    con calefacción de gasoleo.    solo profesores y maestros de junio a septiembre.",False,good,False,False,5.0,{'typology': 'flat'},"{'subtitle': 'Villarcayo de Merindad de Castilla la Vieja', 'title': 'Piso'}",False,False,False,False,False,False,,,,
96911945,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/c7/27/1255033666.webp,45804,25,8,750.0,"{'price': {'amount': 750.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 900.0, 'priceDropValue': 150, 'priceDropPercentage': 17}}}",penthouse,rent,120.0,True,4,2,"Príncipe de Viana, 61",Lleida,Lleida,Princep de Viana-Clot,es,41.6231578,0.6268829,True,https://www.idealista.com/inmueble/96911945/,125047,"¡Ático con vistas espectaculares en pleno centro! Se alquila impresionante ático con vistas a la Seu Vella y el Príncipe de Viana. Disfruta de la vida en las alturas en este luminoso y amplio espacio. Cuenta con 4 habitaciones, 3 de ellas dobles y 1 individual, 1 baño completo y un aseo, cocina equipada y una terraza ideal para relajarte. ¡No pierdas esta oportunidad única! Orientación sur, dispone de calefacción y aire acondicionado. •""El lugar perfecto para disfrutar de los atardeceres. "" •""Un oasis de tranquilidad en el corazón de la ciudad. "" •""Ideal para aquellos que buscan un hogar con vistas únicas. "" El precio incluye gas, agua y gastos de comunidad,  Luz y gasoil según consumo será a cargo de los inquilinos. No pierdas tiempo y reserva tu visita, te sorprenderá!.",False,good,False,True,6.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Princep de Viana-Clot, Lleida', 'title': 'Ático en Príncipe de Viana, 61'}",False,False,False,False,False,False,,,,
85999548,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/dc/db/680613353.webp,,13,2,500.0,"{'price': {'amount': 500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 600.0, 'priceDropValue': 100, 'priceDropPercentage': 17}}}",penthouse,rent,45.0,True,1,1,"monasterio de poblet, 1",Tarragona,Cambrils,Port,es,41.0666754,1.0603606,True,https://www.idealista.com/inmueble/85999548/,174478,"Alquiler para el curso escolar ( 10 meses ) en Cambrils, a 100 metros de la playa y del club náutico, de un estudio recién reformado, con 40 metros cuadrados, en edificio con zona ajardinada y parking. El apartamento se compone de una estancia/dormitorio, y cocina independiente, cuarto baño completo con ducha y terraza con capacidad para estar cómodamente orientada a la playa. Los apartamentos tienen una zona común ajardinada con ducha y espacio amplio de recreo. No hay ascensor. En concreto se accede desde una puerta privada para solo dos viviendas. Situado en zona muy bien comunicada en pleno centro a un paso de tiendas y restaurantes del pueblo, junto a parada de autobús, el paseo marítimo y el puerto. Sin necesidad de utilizar el coche para acceder a ningún sitio. Se podría alquilar por quincenas naturales, o meses completos. 800 euros quince días, con ropa cama y menaje de cocina. Terraza con toldo aprovechable como segunda estancia. Aire acondicionado frio/calor.",False,good,False,False,11.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Port, Cambrils', 'title': 'Ático en monasterio de poblet, 1'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
105467064,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/3d/f9/1253093276.webp,Abt00303,32,2,500.0,"{'price': {'amount': 500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 600.0, 'priceDropValue': 100, 'priceDropPercentage': 17}}}",flat,rent,113.0,True,3,2,Casas-Ibañez,Albacete,Casas-Ibañez,,es,39.2876782,-1.4701144,False,https://www.idealista.com/inmueble/105467064/,268068,"Se alquila piso en Casas Ibáñez, la vivienda cuenta con; puerta de entrada, hall, pasillo, un dormitorio doble tipo suite y dos dormitorios sencillos, baño completo, cocina totalmente amueblada y equipada y salón comedor con excelentes vistas a la Plaza de la Iglesia. Cuenta con armarios empotrados y el mobiliario de diseño y la finca cuenta con ascensor. Buscamos una familia para alquiler anual de larga duración sin mascotas.",True,good,False,True,4.0,{'typology': 'flat'},"{'subtitle': 'Casas-Ibañez', 'title': 'Piso'}",False,False,False,False,False,False,,,,
104983242,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/a0/4f/1238136397.webp,708,27,3,590.0,"{'price': {'amount': 590.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 700.0, 'priceDropValue': 110, 'priceDropPercentage': 16}}}",flat,rent,52.0,,2,1,calle de la Bonavista,València,Sueca,El Perelló,es,39.2786974,-0.274112,False,https://www.idealista.com/inmueble/104983242/,269215,Fantástico apartamento de alquiler en el PERELLO. Ideal ubicación junto al Club Náutico. A tan solo 70 m2 del Paseo Marítimo y de la playa. Tercera planta sin ascensor. Junto a la parada de autobus nº 25 que conecta con el centro de Valencia. Ubicado en la zona más tranquila del Perelló. Se alquila completamente equipado. Cuanta con aire acondicionado y con ventiladores de techo. ALQUILER DE TEMPORADA.,False,good,False,,11.0,{'typology': 'flat'},"{'subtitle': 'El Perelló, Sueca', 'title': 'Piso en calle de la Bonavista'}",False,False,False,False,False,False,,,,
105736094,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/e2/83/1261493830.webp,39DG-000016-02,6,1,400.0,"{'price': {'amount': 400.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 470.0, 'priceDropValue': 70, 'priceDropPercentage': 15}}}",flat,rent,65.0,False,2,1,calle Rentería Reyes,Cantabria,Santoña,,es,43.4413777,-3.4582236,False,https://www.idealista.com/inmueble/105736094/,289971,"ALQUILER TEMPORAL DE SEPTIEMBRE 2024 A JUNIO 2025. Magnífico piso de 65m². Dispone de 2 habitaciones, salón independiente, cocina totalmente amueblada y equipada, 1 baño completo, amueblado. Es una vivienda interior muy luminosa. Internet incluido en el precio. Finca con ascensor. Zona residencial con todos los servicios. Gastos de comunidad incluidos. No se acepta animales. Benefíciate del 50% descuento sobre el servicio SAI de esta vivienda.",False,good,False,True,6.0,{'typology': 'flat'},"{'subtitle': 'Santoña', 'title': 'Piso en calle Rentería Reyes'}",False,False,False,False,False,False,,,,
105366879,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/31/17/1249920886.webp,ALQ 8 MARZO,24,4,700.0,"{'price': {'amount': 700.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 800.0, 'priceDropValue': 100, 'priceDropPercentage': 13}}}",penthouse,rent,80.0,True,2,2,"calle del Ocho de Marzo, 15",Cantabria,Castro-Urdiales,Cotolino,es,43.3712985,-3.2002311,True,https://www.idealista.com/inmueble/105366879/,269456,"Inmobiliaria La Sirena ALQUILA PRECIOSO ÁTICO DE RECIENTE CONSTRUCCIÓN en Cotolino ALQUILER TEMPORAL DESDE EL 1 DE SEPTIEMBRE 2024 HASTA EL 30 DE JUNIO 2025 La vivienda consta de 2 habitaciones (principal con baño), 2 baños (ducha y bañera), salón comedor, cocina equipada, gran terraza de 100m² y parcela de garaje para 1 coche. La urbanización dispone de piscina comunitaria. Ubicado en Cotolino junto a supermercados, centro de salud, gimnasios, . y próximo a la cala ""El pocillo de los frailes"".",False,good,False,True,9.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Cotolino, Castro-Urdiales', 'title': 'Ático en calle del Ocho de Marzo, 15'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
105744771,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/ed/33/1264964064.webp,,55,,700.0,"{'price': {'amount': 700.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 800.0, 'priceDropValue': 100, 'priceDropPercentage': 13}}}",chalet,rent,250.0,,4,3,Grajera,Segovia,Grajera,,es,41.372003,-3.6132971,False,https://www.idealista.com/inmueble/105744771/,229959,"Chalet de estilo rústico con jardín de 200 m2 y primeras calidades. Una vivienda con mucho espacio interior, totalmente amueblada y lista para entrar a vivir. Reciente construcción (año 2008). Suelos de gres, puertas de madera maciza, techos en madera vista, fachada en monocapa y contramuro de piedra, etc. La vivienda consta de 250 m2 construidos, distribuidos en 3 plantas: Planta principal: -Estancia abierta de gran tamaño, que contiene la zona de estar (dotada de chimenea de leña), la zona de comedor y la zona de cocina (totalmente equipada) - Porche rústico de 8 m2 - Baño completo Planta superior: - Dormitorio principal con baño completo en suite, armario empotrado y balcón - 3 dormitorios adicionales, todos amplios y con armario empotrado - Baño completo adicional Planta semisótano: - Garaje de más de 70 m2, que puede tener múltiples usos, dada su gran superficie - Trastero amplio, en el que se ha instalado la lavadora Es una vivienda muy luminosa y acogedora. Las vistas son muy agradables. La calefacción y el ACS son mediante caldera de gas ciudad. El aislamiento es muy bueno, incluyendo ventanas de PVC imitación madera con apertura oscilobatiente y cristal Climalit. El jardín tiene una superficie de 200 m2 y rodea a la vivienda por tres de sus fachadas. Es perfecto para todo tipo de actividades al aire libre. Las vallas frontal y trastera son de piedra y forja. La vivienda tiene fachada a dos calles diferentes. Grajera es un pueblo muy tranquilo, a la vez que dispone de actividades para tiempo libre: golf (campo de 18 hoyos), equitación, parque multiaventura, paintball, restaurantes, etc. Desde Madrid se llega en 1 hora. La salida desde la A-1 es directa, solo hay 5 Km de carretera secundaria y es de muy buena calidad. Grajera cuenta con fibra óptica y cobertura 5G. En Boceguillas, el pueblo vecino, se dispone de 3 supermercados, farmacia, centro de salud, colegio e incluso centro de coworking. A 10 Km de Grajera se encuentra el Parque Natural de las Hoces del río Duratón. A 25 km se encuentra la estación de esquí La Pinilla. En la comarca existen otros muchos atractivos (otros dos Parques Naturales, un hayedo, dos embalses, etc.). La oferta de actividades culturales y deportivas es muy variada. Una vivienda como esta es perfecta para una familia grande, para quien quiera disponer de mucho espacio, para segunda residencia o vivienda habitual. No hay muchas viviendas con una relación calidad-precio tan buena. ¡ES UNA GRAN OPORTUNIDAD, VISÍTELA Y LO COMPRABARÁ!",True,good,False,,3.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Grajera', 'title': 'Chalet pareado'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
104042510,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/3e/35/1208086636.webp,,30,3,650.0,"{'price': {'amount': 650.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 750.0, 'priceDropValue': 100, 'priceDropPercentage': 13}}}",flat,rent,60.0,True,2,1,calle Sicania,València,Cullera,El Faro,es,39.1864393,-0.2208962,False,https://www.idealista.com/inmueble/104042510/,280159,"SE ALQUILA DE OCTUBRE A MAYO AMBOS INCLUSIVE Apartamento ubicado a 150 m del mar y proximo a 3 calas y dejando a su espalda la montaña. Zona faro. Con entorno que permite paseos de gran  belleza natural. El apartamento dispone de 2 dormitorios, uno con cama de matrimonio y el otro con cama nido ( 2 camas ) Ambos dormitorios disponen de ventilador de techo. Se incluyen sábanas y toallas. El dormitorio de matrimonio tiene tv de 32 "". Cuarto de baño, cocina completa: placa inducción, lavadora, frigorífico congelador, microondas, cubiertos, platos y vasos. Salón con tv 50 "" sofá cama para dos personas y mesa comedor. Balcón terraza con mural mosaico.",False,good,False,True,11.0,{'typology': 'flat'},"{'subtitle': 'El Faro, Cullera', 'title': 'Piso en calle Sicania'}",False,False,False,False,False,False,,,,
105078532,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/c5/5a/1241002108.webp,579M,12,bj,500.0,"{'price': {'amount': 500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 575.0, 'priceDropValue': 75, 'priceDropPercentage': 13}}}",flat,rent,70.0,True,2,1,calle de Teruel s/n,Castellón,Moncofa,La Torre - Playa de Chilches,es,39.7734216,-0.1538532,True,https://www.idealista.com/inmueble/105078532/,218026,"Apartamento situado en Chilches playa, esta vivienda tiene dos habitaciones, un baño y una terraza grande. Además, el complejo cuenta con piscina comunitaria y está a tan solo 200 metros de la playa. Disponible de septiembre a julio por 575€.",True,good,False,True,7.0,{'typology': 'flat'},"{'subtitle': 'La Torre - Playa de Chilches, Moncofa', 'title': 'Piso en calle de Teruel s/n'}",False,False,False,False,False,False,,,,
105590645,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/6c/1b/1256986639.webp,cs 6026,9,2,595.0,"{'price': {'amount': 595.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 680.0, 'priceDropValue': 85, 'priceDropPercentage': 13}}}",studio,rent,60.0,True,0,1,camino del Serradal,Castellón,El Grau de Castelló,,es,39.9791972,0.0141607,False,https://www.idealista.com/inmueble/105590645/,200972,"Se busca inqulin@ para este acogedor estudio de 1 dormitorio situado en la zona del Pinar del Grao de Castellón, a tan sólo 15 minutos caminando de la Playa del Pinar.  Se alquila con muebles, electrodomésticos y trastero. Si está interesad@ envíenos un mensaje con sus datos y le haremos una breve entrevista para verificar si cumple con los requisitos que demanda el propietario.",False,good,False,True,10.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'El Grau de Castelló', 'title': 'Estudio en camino del Serradal'}",False,False,False,False,False,False,,,,
33778744,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/a0/45/1263379340.webp,010983,19,1,700.0,"{'price': {'amount': 700.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 800.0, 'priceDropValue': 100, 'priceDropPercentage': 13}}}",flat,rent,110.0,True,3,2,barrio Ciutat del Transport-La Salera,Castellón,Castellón de la Plana / Castello de la Plana,Oeste,es,39.9878524,-0.0579,False,https://www.idealista.com/inmueble/33778744/,197884,"Este estupendo piso en alquiler se encuentra en la zona Oeste de Castelló de la Plana. Con una superficie total de 110 m², esta vivienda en el 1º piso cuenta con 3 habitaciones dobles, 2 baños, ascensor, balcón, cocina, comedor y se encuentra en buen estado de conservación. Además, está amueblado, es soleado y exterior. La zona Oeste es el segundo distrito más extenso de la ciudad, caracterizado por su tranquilidad y baja densidad urbanística. Aquí podrás encontrar chalés y apartamentos modernos, algunos con piscina comunitaria y jardines. Destacan el Paseo de la Universidad, la Avenida Alcora y la Avenida Enrique Gimeno como vías principales. También, en esta área se ubica la Universidad Jaume I y el Hospital de la Magdalena. Cerca del centro comercial Salera y el polideportivo Gaeta Huguet. ¡No pierdas la oportunidad de vivir en esta excelente ubicación! SOLO ESTUDIANTES.",False,good,False,True,6.0,{'typology': 'flat'},"{'subtitle': 'Ciutat del Transport-La Salera, Castellón de la Plana / Castello de la Plana', 'title': 'Piso'}",False,False,False,False,False,False,,Ciutat del Transport-La Salera,,
