propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished
105554032,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/67/fb/1257082416.webp,P1 2º b,23,2,450000.0,"{'price': {'amount': 450000.0, 'currencySuffix': '€'}}",flat,sale,173.0,True,4,3,"avenida Cesáreo Alierta, 100",Zaragoza,Zaragoza,Miraflores San Jose,es,La Granja,41.6379104,-0.8695977,True,https://www.idealista.com/obra-nueva/105554032/,2118,"OBRA NUEVA. ÚLTIMAS VIVIENDAS LLAVES MANO Exclusiva vivienda en Avenida Cesáreo Alierta. Tiene 122 m2 de superficie útil interior y una terraza en planta de 22,58 m2. Está distribuida en salón de 34,82 m2, cocina completamente equipada, 4 amplios dormitorios, todos ellos con armarios empotrados y 3 cuartos de baños, uno de ellos en suite en dormitorio principal.  Esta propiedad sin duda ofrece comodidad y lujo en una zona consolidada con todos los servicios.  Además del cuidado diseño y las altas calidades de los materiales utilizados, como los pavimentos de gran formato marca Neolith, la grifería Grohe y las mamparas Duscholux, la instalación de domótica para el suelo radiante y las persianas motorizadas, garantizan un ambiente elegante y moderno.  Y no podemos olvidar el solárium en la azotea con las mejores vistas de Zaragoza y la piscina SALINA para disfrutar de un baño como si estuvieras en el mar.  El agua caliente es por aerotermia, así como la Climatización, mediante suelo radiante dotándola de la máxima certificación energética y el menor consumo garantizado. No pierdas la oportunidad de visitarla! El precio incluye plaza de garaje y trastero Si lo desea podemos asesorarle sobre financiación.",False,newdevelopment,True,True,2601.0,{'typology': 'flat'},"{'subtitle': 'La Granja, Zaragoza', 'title': 'Piso en avenida Cesáreo Alierta, 100'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",True
105800268,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/76/37/1263416015.webp,GTRE-00761,6,2,65000.0,"{'price': {'amount': 65000.0, 'currencySuffix': '€'}}",flat,sale,62.0,True,2,1,"calle de los Estébanes, 6",Zaragoza,Zaragoza,Casco Historico,es,Alfonso,41.6534677,-0.8801299,True,https://www.idealista.com/inmueble/105800268/,369,"OPORTUNIDAD, INMUEBLE SIN POSESION, NO SE PUEDE VISITAR NI FINANCIAR, propio para inversores o vecinos que conozcan el inmueble. Disponemos de una amplia cartera de inmuebles sin posesión en Madrid y en toda  España. Zaragoza es una ciudad y un municipio de España, capital de la provincia homónima y de la comunidad autónoma de Aragón. Perteneciente a la Comarca Central, tiene un régimen legal especial como capital de Aragón. 9 Es ahora el cuarto municipio más poblado de España según las cifras oficiales de población del INE, que le otorgan 694.109 habitantes, por detrás de Madrid, Barcelona y Valencia.",False,renew,False,False,1048.0,{'typology': 'flat'},"{'subtitle': 'Alfonso, Zaragoza', 'title': 'Piso en calle de los Estébanes, 6'}",True,False,False,False,,False,False,,
105908839,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/7b/84/1266664779.webp,PIS_956,16,,190000.0,"{'price': {'amount': 190000.0, 'currencySuffix': '€'}}",flat,sale,168.0,True,4,2,barrio Las Fuentes,Zaragoza,Zaragoza,Las Fuentes,es,Las Fuentes,41.6401385,-0.8686268,False,https://www.idealista.com/inmueble/105908839/,1912,"Se vende fantástico piso en la Calle Belchite, en una excelente ubicación, próximo a la calle Miguel Servet y Plaza Utrillas. Edificio con ascensor. De 134 metros y para reformar por completo, dispone de cuatro habitaciones amplias, salón, cocina independiente, dos baños y tres terrazas, una abierta y dos cerradas. Con agua caliente y calefacción central con contador. Plaza de garaje incluida en precio. Basuras y agua caliente incluido en los gastos de comunidad. Muy próximo a todos los servicios, supermercados, pequeño comercio, paradas de autobús y taxis, cajas de ahorros, farmacias, restaurantes, ocio, colegios, parques y zonas verdes. Ideal para familias o estudiantes que buscan comodidad y espacio.  No dejes pasar esta oportunidad, ¡LLÁMANOS Y VEN A VISITARLO!",False,renew,False,True,1131.0,{'typology': 'flat'},"{'subtitle': 'Las Fuentes, Zaragoza', 'title': 'Piso'}",False,False,False,False,,False,False,,
103752603,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/2f/64/1138149365.webp,BAJO A,36,bj,249000.0,"{'price': {'amount': 249000.0, 'currencySuffix': '€'}}",flat,sale,67.0,True,2,2,"Rusiñol, 31",Zaragoza,Zaragoza,Las Fuentes,es,Las Fuentes,41.6469942,-0.8675087,True,https://www.idealista.com/obra-nueva/103752603/,1297,"CONJUNTO RESIDENCIAL RUSIÑOL. UN CONCEPTO DIFERENTE EN EL CENTRO. SOLO UN ÁTICOS DISPONIBLE Y UN BAJO CON JARDÍN. Junto Camino de Las Torres, en calle tranquila con edificios de pocas alturas y acceso peatonal. DOS ÚNICAS VIVIENDAS. ÁTICOS-DÚPLEX Y BAJO CON TERRAZA. EFICIENCIA ENERGÉTICA ÓPTIMA. BAJO COSTE DE CLIMATIZACIÓN ÁTICO DÚPLEX DE 134 m² (Tres dormitorios y tres baños) con terraza de 25 m². 360.000 € BAJO de 67 m² con (Dos dormitorios y dos baños) con terraza de 25 m². 235.000 € OPCIÓN DE COMPRAR UNA PLAZA DE PARKING EN EL MISMO EDIFICIO con posibilidad de conexión wallbox o similar. DOS únicas viviendas en un proyecto vanguardista, que aúna: *Espacios luminosos. *Construcción de calidad. *Distribución racional con grandes terrazas. *Diseño cuidado en elementos constructivos y acabados. *Eficiencia energética (aerotermia, cerramientos, puntos de carga). Para más información (Formas de pago, memoria calidades... , etc. ) llamar al teléfono de contacto.",False,newdevelopment,True,True,3716.0,{'typology': 'flat'},"{'subtitle': 'Las Fuentes, Zaragoza', 'title': 'Piso en Rusiñol, 31'}",True,False,False,False,,False,False,,False
105790762,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/9f/10/1263357512.webp,FRRE-00271,14,1,59000.0,"{'price': {'amount': 59000.0, 'currencySuffix': '€'}}",flat,sale,60.0,True,2,1,avenida de San Juan de la Peña,Zaragoza,Zaragoza,Salvador Allende-Parque Goya-Zorongo,es,Salvador Allende-Parque Goya-Zorongo,41.6733107,-0.8704216,False,https://www.idealista.com/inmueble/105790762/,2002,"Oportunidad inmueble sin posesión, no se puede visitar, propio para inversores o vecinos que conozcan el inmueble. Disponemos de una amplia cartera de inmuebles sin posesión en madrid y en toda españa,  propio pequeño y gran inversor. Zaragoza es una ciudad y un municipio de España, capital de la provincia homónima y de la comunidad autónoma de Aragón. Perteneciente a la Comarca Central, tiene un régimen legal especial como capital de Aragón. 9 Es ahora el cuarto municipio más poblado de España según las cifras oficiales de población del INE, que le otorgan 694.109 habitantes, por detrás de Madrid, Barcelona y Valencia.",False,renew,False,False,983.0,{'typology': 'flat'},"{'subtitle': 'Salvador Allende-Parque Goya-Zorongo, Zaragoza', 'title': 'Piso en avenida de San Juan de la Peña'}",True,False,False,False,,False,False,,
105898143,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/31/f8/1266342812.webp,V5930,41,,890000.0,"{'price': {'amount': 890000.0, 'currencySuffix': '€'}}",chalet,sale,427.0,,4,4,paseo de los Ruiseñores,Zaragoza,Zaragoza,Ruiseñores,es,Ruiseñores,41.637658,-0.8893405,False,https://www.idealista.com/inmueble/105898143/,2276,Magnífico chalet en zona residencial centro de zaragoza. Mejor zona y valorada de zaragoza. Dispone de cuatro plantas: planta principal: hall de entrada aseo gran salón comedor de aprox 50m2 con chimenea cocina de 30 m2 totalmente equipada  planta 1ª tres dormin.,False,good,False,,2084.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Ruiseñores, Zaragoza', 'title': 'Chalet adosado en paseo de los Ruiseñores'}",False,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
101928942,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/a4/41/1138149367.webp,Atico Duplex A,36,1,370000.0,"{'price': {'amount': 370000.0, 'currencySuffix': '€'}}",duplex,sale,134.0,True,3,3,"Rusiñol, 31",Zaragoza,Zaragoza,Las Fuentes,es,Las Fuentes,41.6469942,-0.8675087,True,https://www.idealista.com/obra-nueva/101928942/,1297,"CONJUNTO RESIDENCIAL RUSIÑOL. UN CONCEPTO DIFERENTE EN EL CENTRO. SOLO UN ÁTICO DISPONIBLE Y UN BAJO CON JARDÍN. Junto Camino de Las Torres, en calle tranquila con edificios de pocas alturas y acceso peatonal. DOS ÚNICAS VIVIENDAS. ÁTICO-DÚPLEX Y BAJO CON TERRAZA. EFICIENCIA ENERGÉTICA ÓPTIMA. BAJO COSTE DE CLIMATIZACIÓN ÁTICO DÚPLEX DE 134 m² (Tres dormitorios y tres baños) con terraza de 25 m². 360.000 € BAJO de 67 m² con (Dos dormitorios y dos baños) con terraza de 25 m². 235.000 € PARKING EN EL MISMO EDIFICIO con posibilidad de conexión wallbox o similar. DOS únicas viviendas en un proyecto vanguardista, que aúna: *Espacios luminosos. *Construcción de calidad. *Distribución racional con grandes terrazas. *Diseño cuidado en elementos constructivos y acabados. *Eficiencia energética (aerotermia, cerramientos, puntos de carga). Para más información (Formas de pago, memoria calidades... , etc. ) llamar al teléfono de contacto.",False,newdevelopment,True,True,2761.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Las Fuentes, Zaragoza', 'title': 'Dúplex en Rusiñol, 31'}",True,False,False,False,,False,False,,False
105784952,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/85/40/1262920537.webp,FRRE-00260,14,3,91000.0,"{'price': {'amount': 91000.0, 'currencySuffix': '€'}}",flat,sale,81.0,True,3,1,calle de Italia,Zaragoza,Zaragoza,Delicias,es,Mercado San Valero,41.650757,-0.9007461,False,https://www.idealista.com/inmueble/105784952/,2031,"Oportunidad inmueble sin posesión, no se puede visitar, propio para inversores o vecinos que conozcan el inmueble. Disponemos de una amplia cartera de inmuebles sin posesión en madrid y en toda españa,  propio pequeño y gran inversor. Zaragoza es una ciudad y un municipio de España, capital de la provincia homónima y de la comunidad autónoma de Aragón. Perteneciente a la Comarca Central, tiene un régimen legal especial como capital de Aragón. 9 Es ahora el cuarto municipio más poblado de España según las cifras oficiales de población del INE, que le otorgan 694.109 habitantes, por detrás de Madrid, Barcelona y Valencia.",False,renew,False,False,1123.0,{'typology': 'flat'},"{'subtitle': 'Mercado San Valero, Zaragoza', 'title': 'Piso en calle de Italia'}",True,False,False,False,,False,False,,
103752603,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/2f/64/1138149365.webp,BAJO A,36,bj,249000.0,"{'price': {'amount': 249000.0, 'currencySuffix': '€'}}",flat,sale,67.0,True,2,2,"Rusiñol, 31",Zaragoza,Zaragoza,Las Fuentes,es,Las Fuentes,41.6469942,-0.8675087,True,https://www.idealista.com/obra-nueva/103752603/,1297,"CONJUNTO RESIDENCIAL RUSIÑOL. UN CONCEPTO DIFERENTE EN EL CENTRO. SOLO UN ÁTICOS DISPONIBLE Y UN BAJO CON JARDÍN. Junto Camino de Las Torres, en calle tranquila con edificios de pocas alturas y acceso peatonal. DOS ÚNICAS VIVIENDAS. ÁTICOS-DÚPLEX Y BAJO CON TERRAZA. EFICIENCIA ENERGÉTICA ÓPTIMA. BAJO COSTE DE CLIMATIZACIÓN ÁTICO DÚPLEX DE 134 m² (Tres dormitorios y tres baños) con terraza de 25 m². 360.000 € BAJO de 67 m² con (Dos dormitorios y dos baños) con terraza de 25 m². 235.000 € OPCIÓN DE COMPRAR UNA PLAZA DE PARKING EN EL MISMO EDIFICIO con posibilidad de conexión wallbox o similar. DOS únicas viviendas en un proyecto vanguardista, que aúna: *Espacios luminosos. *Construcción de calidad. *Distribución racional con grandes terrazas. *Diseño cuidado en elementos constructivos y acabados. *Eficiencia energética (aerotermia, cerramientos, puntos de carga). Para más información (Formas de pago, memoria calidades... , etc. ) llamar al teléfono de contacto.",False,newdevelopment,True,True,3716.0,{'typology': 'flat'},"{'subtitle': 'Las Fuentes, Zaragoza', 'title': 'Piso en Rusiñol, 31'}",True,False,False,False,,False,False,,False
101686146,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/60/77/1130369415.webp,ZAMFCO,40,1,235000.0,"{'price': {'amount': 235000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 248000.0, 'priceDropValue': 13000, 'priceDropPercentage': 5}}}",flat,sale,160.0,False,4,2,"avenida de Cesáreo Alierta, 86",Zaragoza,Zaragoza,Miraflores San Jose,es,La Granja,41.6387101,-0.8708882,True,https://www.idealista.com/inmueble/101686146/,2002,"¡Oportunidad única! Amplio piso en venta en la prestigiosa Avda. Cesáreo Alierta. Este inmueble de 90 metros cuadrados útiles ofrece un espacio cómodo y funcional para toda la familia. Consta de cuatro dormitorios, un salón acogedor y una cocina cuadrada totalmente equipada con electrodomésticos, que se complementa con una terraza tipo galería de 15 metros. El dormitorio principal es espacioso y tranquilo, con armarios empotrados que ofrecen gran capacidad de almacenamiento. Además, la vivienda cuenta con dos baños completos, una espectacular terraza de más de 100 metros que aporta luminosidad y ventilación natural. La finca dispone de ascensor a cota cero, ideal para personas con movilidad reducida. La calefacción central y las puertas de roble aportan un toque de confort y calidad. La plaza de garaje incluida en el precio es un valor añadido que te permitirá olvidarte de los problemas de aparcamiento. Rodeado de zonas verdes y con excelente comunicación gracias a las paradas de autobús cercanas, este piso está ubicado en una comunidad tranquila con Conserje y bien mantenida. En el entorno encontrarás todo lo necesario para tu día a día: centro de salud, farmacias, colegios e hipermercados. Construido en 1981 y en buen estado, este piso ofrece una magnífica conexión con el centro y las principales salidas de la ciudad. Además, existe la posibilidad de financiación a través de entidades financieras, lo que facilita aún más la adquisición de tu nuevo hogar. No pierdas esta oportunidad de vivir en un piso cómodo, soleado y con todas las comodidades. ¡Contacta con nosotros para más información y ven a visitarlo!",True,good,False,True,1469.0,{'typology': 'flat'},"{'subtitle': 'La Granja, Zaragoza', 'title': 'Piso en avenida de Cesáreo Alierta, 86'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
104804138,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/c2/a7/1245065232.webp,f486,25,2,129000.0,"{'price': {'amount': 129000.0, 'currencySuffix': '€'}}",flat,sale,54.0,True,1,1,calle del Conde de Aranda,Zaragoza,Zaragoza,Casco Historico,es,Plaza de Toros,41.6541665,-0.8885553,False,https://www.idealista.com/inmueble/104804138/,955,"Cliente comprador exento de honorarios adicionales. Excelente ubicación de este piso tipo Loft, con mucha luz natural, exterior, moderno, con orientación norte y con todos los detalles, diseño y altas calidades, preparado para entrar a vivir y en el corazón de Zaragoza, a cinco minutos a pie de la Plaza España, múltiples comunicaciones con linea de bus en la misma puerta. Distribución analizada y diseñada para la mayor optimización por experto diseñador. Totalmente reformado en el 100% de los gremios, con las mejores calidades. Todo a estrenar electrodomésticos y muebles Alta calidad en plato de ducha de 80x180 cm. Cama/armario de diseño por ebanista de 160x200 cm. Cocina en isla con electrodomésticos de lujo, con 3700mm lineales para zona cocción. Puerta blindada, persianas eléctricas, luces Led. Todos los detalles cuidados al máximo. Ven a verlo te enamorará. Encontramos la financiación que necesitas.",True,good,False,False,2389.0,{'typology': 'flat'},"{'subtitle': 'Plaza de Toros, Zaragoza', 'title': 'Piso en calle del Conde de Aranda'}",True,False,False,False,,False,False,,
